product_name,price_elasticity,mean_price,std_price,mean_quantity,std_quantity,intercept,slope,rsquared,p_value,ranking
"Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",-68.16572340178313,795.509230769231,14.8197378579216,0.38461538461538464,0.6837072628704298,26.602201308378117,-0.032956985173397936,0.5103117989032799,4.145518656426403e-05,1
"12 MacBook (Mid 2017, Silver)",-65.11559512195112,1295.9900000000002,14.317821063276353,0.38461538461538464,0.6249260311258431,25.429075046904266,-0.019324577861163192,0.19602734663710242,0.023507530156049904,2
"Dell - Inspiron 15.6 Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB + 8GB Hybrid Hard Drive - Red""",-23.203536935704452,790.759230769231,20.17673392092924,1.3076923076923077,1.3521842947113036,31.65077906976735,-0.0383720930232557,0.32783924136373854,0.002236894408145825,3
ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X,-16.03964282551349,299.72076923076924,16.347918456789003,0.5384615384615384,0.8871201995900614,9.175192290661107,-0.028815923482265395,0.2819843940764546,0.005250641388820536,4
Acer 15.6 Chromebook CB5-571-C4G4,-8.432544834503743,242.47923076923078,14.017000782861698,0.7692307692307693,0.9326427425370877,7.25580371884903,-0.02675104555982191,0.16164455764448704,0.041743145827516925,5
"Lenovo - 100S-14IBR 14 Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Navy blue""",-6.049398683846632,209.66307692307691,18.61034777694115,0.9615384615384616,0.9798260925274613,6.778267965237146,-0.027743223027451698,0.27766734233407186,0.005677360674344018,6
"Apple MacBook Pro MLUQ2LL/A 13.3 Notebook - Intel Core i5 Dual-core (2 Core) 2 GHz - 8 GB LPDDR3 - 256 GB SSD - Mac OS X 10.12 Sierra - 2560 x 1600 - In-plane Switching (IPS) Technology - Silver""",-6.0186422268123305,1224.221153846154,157.35428434139217,0.6923076923076923,1.1013708510212576,4.859060003177765,-0.0034035944386186486,0.2364643085505378,0.011773567938400726,7
